Ti,Variable_tp,Variable_pet,Variable_t2mmin,Variable_t2mmax,Variable_t2m
2000-01-14T00:00:00.0,0.0,-0.13367153704166412,270.39082045211165,274.7622570255374,273.0395637968168
2000-01-15T00:00:00.0,0.0003480326677731682,-0.11113904416561127,270.298015429689,274.3942371090337,272.4682662126647
2000-01-16T00:00:00.0,0.0,-0.1389545202255249,272.4437315515645,281.1210011480827,276.374744290131
2000-01-17T00:00:00.0,0.0,-0.7192697525024414,276.5063514124459,283.0059031552187,280.2221525041874
2000-01-18T00:00:00.0,0.0,-1.5572032928466797,274.25022931561926,278.6824691795978,277.31152832034707
2000-01-19T00:00:00.0,0.0,-0.15866322815418243,274.14462360044865,276.91757366697385,275.28021838990634
2000-01-20T00:00:00.0,0.000783796562018324,-0.13709838688373566,273.05176445709225,278.84407792554066,276.32314149749084
2000-01-21T00:00:00.0,0.00013400703829802296,-0.3861154615879059,270.6708356059731,273.4421855859048,271.9989074785732
2000-01-22T00:00:00.0,0.004975613845886073,-0.05548606067895889,264.8113185005979,271.3716735339235,269.68338216696304
2000-01-23T00:00:00.0,0.0,-0.021503806114196777,257.75013636350866,264.66891079377694,262.29591570535047
2000-01-24T00:00:00.0,4.820397066396254e-6,-0.04689128324389458,259.21101542336874,269.27556009644627,264.66571062058995
2000-01-25T00:00:00.0,0.0,-0.029643259942531586,263.93127087417616,270.5332281589326,267.8680172563694
2000-01-26T00:00:00.0,0.0,-0.033126749098300934,265.76497011032035,275.1894801460003,270.7407727241637
2000-01-27T00:00:00.0,1.9281588379271852e-6,-0.12318244576454163,268.672327450699,276.99757799664854,273.5332571811845
2000-01-28T00:00:00.0,0.0006199030619882251,-0.06558007746934891,267.52506536316383,275.79751305152803,271.34580546732866
2000-01-29T00:00:00.0,0.008734559473623449,-0.1251392960548401,274.96066776313063,279.292102171719,277.4082668889787
2000-01-30T00:00:00.0,3.470685885531566e-5,-0.689142644405365,270.77004097476976,276.7127625830066,274.2340284388601
2000-01-31T00:00:00.0,0.0007249877178878705,-0.2699900269508362,270.30921603584346,274.3222332123265,272.398595775573
2000-02-01T00:00:00.0,0.003328002130558616,-0.10180538892745972,267.1010424158879,271.01805439676133,268.98081081186973
2000-02-02T00:00:00.0,8.676714685407205e-6,-0.07184941321611404,263.99367425132243,274.0134164997822,269.1918889016615
2000-02-03T00:00:00.0,1.9281588379271852e-6,-0.25460952520370483,263.5136482732742,275.2374827438051,270.427622443762
2000-02-04T00:00:00.0,1.060487352333439e-5,-0.24959063529968262,272.445331638158,278.8088760204838,276.1423983827007
2000-02-05T00:00:00.0,0.001646647635880072,-0.09234502911567688,272.68214445399514,277.5000051870057,275.17134583127404
2000-02-06T00:00:00.0,3.759909708378473e-5,-0.2634718418121338,276.18793418034056,280.3977620078234,277.9452959519201
2000-02-07T00:00:00.0,0.0029896102569182403,-0.370985209941864,275.43909365458535,279.22809870797926,277.92169467466607
2000-02-08T00:00:00.0,0.0,-0.14394892752170563,271.59088539723217,276.3911451777143,273.8150724324637
2000-02-09T00:00:00.0,5.591660590198444e-5,-0.25752362608909607,271.4740790759071,276.2071352194625,273.5175896666232
2000-02-10T00:00:00.0,0.002656038780344261,-0.1624162644147873,271.3220708495252,278.57686346442716,276.27200539677375
2000-02-11T00:00:00.0,1.2533032361261576e-5,-0.5351601243019104,274.81826005630967,280.24575378144146,277.0117120948911
